order_id,order_date,ship_date,ship_mode,customer_id,segment,postal_code,product_id,sales,quantity,discount,profit
CA-2022-111283,2022-02-28,2022-03-04,Standard Class,LC-16870,Consumer,43055,OFF-AR-10001615,111.104,7,0.2,8.3328
CA-2022-101623,2022-02-28,2022-03-06,Standard Class,RR-19525,Corporate,10035,OFF-FA-10003495,36.48,6,0,18.24
US-2022-143819,2022-03-01,2022-03-05,Standard Class,KD-16270,Consumer,10701,FUR-TA-10001095,836.592,8,0.4,-264.9208
US-2022-143819,2022-03-01,2022-03-05,Standard Class,KD-16270,Consumer,10701,OFF-PA-10003127,26.38,1,0,12.1348
US-2022-143819,2022-03-01,2022-03-05,Standard Class,KD-16270,Consumer,10701,OFF-ST-10003208,362.92,2,0,105.2468
US-2022-143819,2022-03-01,2022-03-05,Standard Class,KD-16270,Consumer,10701,TEC-MA-10003979,4899.93,7,0,2400.9657
US-2022-151862,2022-03-01,2022-03-08,Standard Class,ON-18715,Corporate,80219,TEC-PH-10003535,159.984,2,0.2,13.9986
CA-2022-112123,2022-03-03,2022-03-08,Standard Class,BH-11710,Consumer,19711,OFF-BI-10001071,447.86,7,0,219.4514
CA-2022-112123,2022-03-03,2022-03-08,Standard Class,BH-11710,Consumer,19711,TEC-PH-10001557,479.95,5,0,129.5865
CA-2022-112123,2022-03-03,2022-03-08,Standard Class,BH-11710,Consumer,19711,OFF-PA-10001977,166.44,3,0,79.8912
CA-2022-116799,2022-03-03,2022-03-06,First Class,JG-15310,Corporate,79762,OFF-PA-10001892,42.784,7,0.2,15.5092
CA-2022-116799,2022-03-03,2022-03-06,First Class,JG-15310,Corporate,79762,FUR-CH-10004983,563.43,5,0.3,-56.343
CA-2022-167759,2022-03-03,2022-03-08,Second Class,CC-12670,Consumer,47401,TEC-PH-10003171,134.85,3,0,37.758
CA-2022-145730,2022-03-03,2022-03-08,Standard Class,CC-12220,Consumer,78207,FUR-TA-10004915,637.896,3,0.3,-127.5792
CA-2022-145730,2022-03-03,2022-03-08,Standard Class,CC-12220,Consumer,78207,TEC-MA-10001016,287.91,3,0.4,33.5895
CA-2022-145730,2022-03-03,2022-03-08,Standard Class,CC-12220,Consumer,78207,OFF-EN-10000483,36.6,3,0.2,11.895
CA-2022-120005,2022-03-03,2022-03-03,Same Day,TS-21160,Corporate,94110,OFF-SU-10004782,25.35,3,0,7.605
CA-2022-120005,2022-03-03,2022-03-03,Same Day,TS-21160,Corporate,94110,FUR-FU-10000672,35.28,3,0,11.9952
CA-2022-103982,2022-03-03,2022-03-08,Standard Class,AA-10315,Consumer,78664,OFF-SU-10000151,3930.072,3,0.2,-786.0144
CA-2022-103982,2022-03-03,2022-03-08,Standard Class,AA-10315,Consumer,78664,OFF-FA-10001332,2.304,1,0.2,0.7776
CA-2022-103982,2022-03-03,2022-03-08,Standard Class,AA-10315,Consumer,78664,TEC-PH-10000895,431.976,3,0.2,32.3982
CA-2022-103982,2022-03-03,2022-03-08,Standard Class,AA-10315,Consumer,78664,TEC-AC-10002857,41.72,7,0.2,5.7365
CA-2022-154053,2022-03-04,2022-03-10,Standard Class,MG-17890,Home Office,92024,OFF-AR-10003727,16.99,1,0,4.9271
CA-2022-122518,2022-03-04,2022-03-08,Second Class,RF-19345,Corporate,33180,OFF-LA-10001641,10.08,4,0.2,3.528
CA-2022-164637,2022-03-04,2022-03-08,Standard Class,RD-19480,Consumer,46544,OFF-BI-10003876,128.4,3,0,64.2
CA-2022-158358,2022-03-04,2022-03-08,Standard Class,EM-13810,Corporate,3820,TEC-AC-10002567,159.98,2,0,57.5928
CA-2022-165218,2022-03-05,2022-03-11,Standard Class,RW-19630,Corporate,75220,OFF-EN-10000056,149.352,3,0.2,50.4063
CA-2022-165218,2022-03-05,2022-03-11,Standard Class,RW-19630,Corporate,75220,OFF-ST-10001558,12.992,1,0.2,-0.812
US-2022-155173,2022-03-06,2022-03-10,Standard Class,JB-16045,Home Office,19120,TEC-PH-10004586,431.94,2,0.4,-71.99
US-2022-155173,2022-03-06,2022-03-10,Standard Class,JB-16045,Home Office,19120,OFF-BI-10002982,2.043,1,0.7,-1.4982
US-2022-155173,2022-03-06,2022-03-10,Standard Class,JB-16045,Home Office,19120,TEC-PH-10002538,68.238,3,0.4,-12.5103
CA-2022-110898,2022-03-06,2022-03-12,Standard Class,LC-16870,Consumer,60623,OFF-AP-10001626,2.334,3,0.8,-6.3018
CA-2022-110898,2022-03-06,2022-03-12,Standard Class,LC-16870,Consumer,60623,OFF-BI-10004656,1.728,4,0.8,-2.7648
CA-2022-110898,2022-03-06,2022-03-12,Standard Class,LC-16870,Consumer,60623,FUR-FU-10003773,159.04,5,0.6,-194.824
CA-2022-110898,2022-03-06,2022-03-12,Standard Class,LC-16870,Consumer,60623,FUR-TA-10000849,145.98,2,0.5,-99.2664
US-2022-137547,2022-03-07,2022-03-12,Standard Class,EB-13705,Corporate,76106,TEC-PH-10002365,21.072,3,0.2,1.5804
CA-2022-169103,2022-03-08,2022-03-13,Standard Class,ZC-21910,Consumer,33142,TEC-PH-10001530,1363.96,5,0.2,85.2475
CA-2022-169103,2022-03-08,2022-03-13,Standard Class,ZC-21910,Consumer,33142,FUR-FU-10004006,102.36,3,0.2,-3.8385
CA-2022-106306,2022-03-08,2022-03-08,Same Day,PG-18820,Consumer,85301,OFF-BI-10003676,9.702,3,0.7,-7.1148
CA-2022-111976,2022-03-08,2022-03-12,Standard Class,BD-11620,Consumer,19120,TEC-PH-10002890,108.576,4,0.4,-25.3344
CA-2022-111976,2022-03-08,2022-03-12,Standard Class,BD-11620,Consumer,19120,OFF-FA-10004968,5.984,2,0.2,-1.3464
CA-2022-137337,2022-03-08,2022-03-12,Standard Class,GB-14575,Consumer,10011,FUR-FU-10003347,113.6,8,0,44.304
CA-2022-137337,2022-03-08,2022-03-12,Standard Class,GB-14575,Consumer,10011,OFF-PA-10001934,12.96,2,0,6.3504
CA-2022-137337,2022-03-08,2022-03-12,Standard Class,GB-14575,Consumer,10011,OFF-BI-10000632,69.456,2,0.2,22.5732
CA-2022-130400,2022-03-08,2022-03-12,Standard Class,SJ-20125,Home Office,75217,OFF-BI-10001757,8.856,9,0.8,-14.1696
CA-2022-130400,2022-03-08,2022-03-12,Standard Class,SJ-20125,Home Office,75217,TEC-AC-10004633,27.96,5,0.2,8.388
CA-2022-130400,2022-03-08,2022-03-12,Standard Class,SJ-20125,Home Office,75217,OFF-EN-10001453,146.352,3,0.2,49.3938
US-2022-140172,2022-03-08,2022-03-13,Standard Class,SP-20650,Corporate,49201,OFF-AP-10004233,207.144,3,0.1,48.3336
US-2022-140172,2022-03-08,2022-03-13,Standard Class,SP-20650,Corporate,49201,OFF-AR-10002766,13.9,5,0,3.753
CA-2022-120803,2022-03-09,2022-03-13,Standard Class,RB-19465,Home Office,6460,TEC-AC-10004469,199.75,5,0,87.89
CA-2022-153269,2022-03-09,2022-03-12,First Class,PS-18760,Consumer,1810,OFF-ST-10004634,11.21,1,0,3.363
CA-2022-153269,2022-03-09,2022-03-12,First Class,PS-18760,Consumer,1810,FUR-CH-10002647,354.9,5,0,88.725
CA-2022-153269,2022-03-09,2022-03-12,First Class,PS-18760,Consumer,1810,OFF-PA-10001801,17.94,3,0,8.7906
CA-2022-153269,2022-03-09,2022-03-12,First Class,PS-18760,Consumer,1810,OFF-BI-10004632,51.8,4,0,23.31
US-2022-112977,2022-03-10,2022-03-16,Standard Class,CJ-12010,Consumer,11561,FUR-BO-10003272,176.784,1,0.2,-22.098
US-2022-122182,2022-03-10,2022-03-14,Standard Class,BD-11770,Consumer,19143,TEC-AC-10002800,39.992,1,0.2,7.4985
CA-2022-159016,2022-03-10,2022-03-11,First Class,KF-16285,Home Office,90008,OFF-PA-10004405,14.9,5,0,7.152
CA-2022-159016,2022-03-10,2022-03-11,First Class,KF-16285,Home Office,90008,TEC-PH-10002885,4158.912,8,0.2,363.9048
CA-2022-169663,2022-03-10,2022-03-13,First Class,RH-19510,Home Office,90045,TEC-AC-10003038,26.85,3,0,5.1015
CA-2022-169663,2022-03-10,2022-03-13,First Class,RH-19510,Home Office,90045,TEC-MA-10000984,3357.6,3,0.2,377.73
CA-2022-108959,2022-03-10,2022-03-14,Second Class,MH-17785,Corporate,85301,OFF-ST-10001272,104.696,1,0.2,6.5435
CA-2022-118255,2022-03-11,2022-03-13,First Class,ON-18715,Corporate,55122,TEC-AC-10000171,45.98,2,0,19.7714
CA-2022-118255,2022-03-11,2022-03-13,First Class,ON-18715,Corporate,55122,OFF-BI-10003291,17.46,2,0,8.2062
US-2022-128902,2022-03-11,2022-03-15,Standard Class,MB-18085,Consumer,8360,FUR-TA-10001095,244.006,2,0.3,-31.3722
CA-2022-146171,2022-03-11,2022-03-15,Standard Class,JP-16135,Home Office,31907,FUR-FU-10004270,76.92,4,0,31.5372
CA-2022-146171,2022-03-11,2022-03-15,Standard Class,JP-16135,Home Office,31907,OFF-ST-10001526,481.32,4,0,125.1432
CA-2022-122511,2022-03-11,2022-03-11,Same Day,BT-11485,Home Office,19140,FUR-FU-10001037,30.336,4,0.2,9.48
CA-2022-115504,2022-03-12,2022-03-17,Standard Class,MC-18130,Corporate,71203,OFF-PA-10003953,12.96,2,0,6.2208
CA-2022-119683,2022-03-12,2022-03-16,Second Class,CK-12595,Consumer,10024,OFF-EN-10001099,29.34,3,0,13.4964
CA-2022-127138,2022-03-12,2022-03-15,Second Class,DK-13225,Corporate,94109,OFF-ST-10002756,676.55,5,0,6.7655
CA-2022-127138,2022-03-12,2022-03-15,Second Class,DK-13225,Corporate,94109,OFF-AP-10003842,154.9,5,0,40.274
CA-2022-127138,2022-03-12,2022-03-15,Second Class,DK-13225,Corporate,94109,OFF-EN-10004459,30.56,4,0,14.9744
CA-2022-127138,2022-03-12,2022-03-15,Second Class,DK-13225,Corporate,94109,FUR-CH-10003746,770.352,3,0.2,77.0352
US-2022-119270,2022-03-12,2022-03-16,Standard Class,SW-20245,Consumer,90036,OFF-PA-10004022,19.98,2,0,8.991
CA-2022-158834,2022-03-13,2022-03-16,First Class,TW-21025,Home Office,85254,OFF-AP-10000326,157.92,5,0.2,17.766
CA-2022-158834,2022-03-13,2022-03-16,First Class,TW-21025,Home Office,85254,TEC-PH-10001254,203.184,2,0.2,15.2388
CA-2022-159373,2022-03-13,2022-03-18,Standard Class,LT-17110,Consumer,78207,OFF-PA-10000659,70.08,5,0.2,24.528
CA-2022-159373,2022-03-13,2022-03-18,Standard Class,LT-17110,Consumer,78207,OFF-BI-10004141,1.272,2,0.8,-2.1624
CA-2022-159373,2022-03-13,2022-03-18,Standard Class,LT-17110,Consumer,78207,FUR-TA-10004619,557.585,5,0.3,0
US-2022-108637,2022-03-13,2022-03-18,Standard Class,AB-10060,Home Office,22980,FUR-FU-10004864,127.88,2,0,40.9216
US-2022-108637,2022-03-13,2022-03-18,Standard Class,AB-10060,Home Office,22980,OFF-AP-10004540,160.32,2,0,44.8896
US-2022-108637,2022-03-13,2022-03-18,Standard Class,AB-10060,Home Office,22980,OFF-BI-10004965,46,4,0,20.7
CA-2022-136301,2022-03-13,2022-03-15,Second Class,EH-13765,Corporate,94109,FUR-FU-10004712,28.28,2,0,7.3528
CA-2022-136301,2022-03-13,2022-03-15,Second Class,EH-13765,Corporate,94109,OFF-SU-10000151,4912.59,3,0,196.5036
US-2022-114013,2022-03-13,2022-03-15,Second Class,SC-20770,Corporate,19134,FUR-CH-10004287,386.68,2,0.3,-5.524
US-2022-114013,2022-03-13,2022-03-15,Second Class,SC-20770,Corporate,19134,TEC-AC-10000474,379.96,5,0.2,47.495
US-2022-114013,2022-03-13,2022-03-15,Second Class,SC-20770,Corporate,19134,TEC-PH-10001494,539.91,3,0.4,-116.9805
US-2022-114013,2022-03-13,2022-03-15,Second Class,SC-20770,Corporate,19134,OFF-PA-10004996,41.24,5,0.2,13.9185
US-2022-114013,2022-03-13,2022-03-15,Second Class,SC-20770,Corporate,19134,OFF-BI-10004318,51.897,1,0.7,-41.5176
US-2022-114013,2022-03-13,2022-03-15,Second Class,SC-20770,Corporate,19134,OFF-ST-10002574,552.56,5,0.2,-138.14
US-2022-114013,2022-03-13,2022-03-15,Second Class,SC-20770,Corporate,19134,OFF-BI-10002353,23.16,5,0.7,-15.44
US-2022-114013,2022-03-13,2022-03-15,Second Class,SC-20770,Corporate,19134,OFF-ST-10003641,126.08,2,0.2,-28.368
US-2022-114013,2022-03-13,2022-03-15,Second Class,SC-20770,Corporate,19134,TEC-MA-10001148,449.1,3,0.7,-643.71
CA-2022-119123,2022-03-13,2022-03-18,Standard Class,DB-13360,Home Office,92503,OFF-BI-10001036,51.184,7,0.2,19.194
US-2022-154361,2022-03-14,2022-03-19,Standard Class,HZ-14950,Consumer,43229,FUR-FU-10004020,21.88,5,0.2,6.2905
CA-2022-162082,2022-03-14,2022-03-17,First Class,JS-15880,Consumer,78550,FUR-BO-10004409,241.332,5,0.32,-14.196
CA-2022-162082,2022-03-14,2022-03-17,First Class,JS-15880,Consumer,78550,OFF-PA-10001934,5.184,1,0.2,1.8792
CA-2022-162082,2022-03-14,2022-03-17,First Class,JS-15880,Consumer,78550,OFF-AR-10001044,145.544,7,0.2,16.3737
CA-2022-124793,2022-03-14,2022-03-16,First Class,MM-18280,Corporate,98103,FUR-CH-10002880,196.784,2,0.2,-22.1382
CA-2022-133802,2022-03-14,2022-03-20,Standard Class,SP-20650,Corporate,94061,OFF-BI-10003291,41.904,6,0.2,14.1426
CA-2022-102134,2022-03-14,2022-03-19,Standard Class,SP-20545,Corporate,54302,FUR-FU-10003724,16.74,2,0,4.3524
US-2022-113509,2022-03-15,2022-03-19,Standard Class,PL-18925,Home Office,19143,TEC-AC-10004855,83.976,3,0.2,-13.6461
CA-2022-138968,2022-03-15,2022-03-16,First Class,FC-14335,Corporate,94110,OFF-BI-10003529,4.544,2,0.2,1.6472
CA-2022-138968,2022-03-15,2022-03-16,First Class,FC-14335,Corporate,94110,FUR-CH-10000309,1352.032,4,0.2,84.502
CA-2022-140571,2022-03-15,2022-03-19,Standard Class,SJ-20125,Home Office,39212,OFF-PA-10001954,319.76,14,0,147.0896
CA-2022-140571,2022-03-15,2022-03-19,Standard Class,SJ-20125,Home Office,39212,OFF-PA-10001954,45.68,2,0,21.0128
CA-2022-149272,2022-03-15,2022-03-19,Standard Class,MY-18295,Corporate,77803,FUR-CH-10000863,528.43,5,0.3,-143.431
CA-2022-149272,2022-03-15,2022-03-19,Standard Class,MY-18295,Corporate,77803,OFF-BI-10004233,22.386,7,0.8,-35.8176
CA-2022-128111,2022-03-17,2022-03-23,Standard Class,CS-12355,Consumer,2148,OFF-AR-10000588,39.68,2,0,10.3168
CA-2022-115476,2022-03-17,2022-03-17,Same Day,VM-21835,Consumer,19711,TEC-PH-10000673,129.98,2,0,62.3904
CA-2022-115476,2022-03-17,2022-03-17,Same Day,VM-21835,Consumer,19711,OFF-BI-10000962,32.54,2,0,15.9446
CA-2022-131737,2022-03-17,2022-03-17,Same Day,GZ-14470,Consumer,21044,OFF-EN-10003055,199.9,5,0,89.955
CA-2022-131737,2022-03-17,2022-03-17,Same Day,GZ-14470,Consumer,21044,OFF-AP-10002945,901.95,3,0,297.6435
CA-2022-131737,2022-03-17,2022-03-17,Same Day,GZ-14470,Consumer,21044,FUR-FU-10004306,971.5,5,0,252.59
CA-2022-134544,2022-03-17,2022-03-19,Second Class,AC-10660,Consumer,94109,TEC-PH-10003800,84.784,2,0.2,-20.1362
US-2022-120929,2022-03-18,2022-03-21,Second Class,RO-19780,Consumer,38109,FUR-TA-10001857,189.882,3,0.4,-94.941
CA-2022-113292,2022-03-18,2022-03-20,Second Class,DB-13060,Consumer,38401,OFF-AP-10003590,871.8,3,0.2,87.18
CA-2022-106383,2022-03-19,2022-03-21,Second Class,BT-11440,Consumer,80122,FUR-BO-10002202,72.294,1,0.7,-98.8018
CA-2022-136371,2022-03-19,2022-03-21,Second Class,SV-20935,Consumer,11572,FUR-FU-10000409,14.98,1,0,6.8908
CA-2022-136371,2022-03-19,2022-03-21,Second Class,SV-20935,Consumer,11572,FUR-FU-10000221,20.32,4,0,6.9088
CA-2022-118178,2022-03-19,2022-03-24,Standard Class,CC-12610,Corporate,37211,OFF-BI-10001153,31.086,3,0.7,-20.724
US-2022-156986,2022-03-20,2022-03-24,Standard Class,ZC-21910,Consumer,97301,TEC-PH-10003800,84.784,2,0.2,-20.1362
US-2022-156986,2022-03-20,2022-03-24,Standard Class,ZC-21910,Consumer,97301,OFF-PA-10002005,20.736,4,0.2,7.2576
US-2022-156986,2022-03-20,2022-03-24,Standard Class,ZC-21910,Consumer,97301,OFF-BI-10002498,16.821,3,0.7,-12.8961
US-2022-156986,2022-03-20,2022-03-24,Standard Class,ZC-21910,Consumer,97301,OFF-PA-10004101,10.368,2,0.2,3.6288
CA-2022-150889,2022-03-20,2022-03-22,Second Class,PB-19105,Consumer,60201,TEC-PH-10000004,11.992,1,0.2,0.8994
CA-2022-127670,2022-03-20,2022-03-24,Standard Class,RD-19660,Home Office,63376,FUR-TA-10001095,697.16,4,0,146.4036
CA-2022-162747,2022-03-20,2022-03-25,Second Class,AH-10030,Corporate,39503,FUR-FU-10003691,86.45,7,0,38.038
US-2022-133879,2022-03-21,2022-03-28,Standard Class,KT-16465,Consumer,60623,OFF-BI-10004465,3.168,2,0.8,-4.752
US-2022-133879,2022-03-21,2022-03-28,Standard Class,KT-16465,Consumer,60623,FUR-CH-10000665,528.43,5,0.3,0
US-2022-133879,2022-03-21,2022-03-28,Standard Class,KT-16465,Consumer,60623,OFF-AR-10004956,13.392,3,0.2,1.5066
CA-2022-163153,2022-03-21,2022-03-25,Standard Class,DM-12955,Corporate,77036,FUR-TA-10004767,99.372,2,0.3,-1.4196
CA-2022-163153,2022-03-21,2022-03-25,Standard Class,DM-12955,Corporate,77036,OFF-AR-10001868,1.344,1,0.2,0.504
CA-2022-107615,2022-03-22,2022-03-25,First Class,RB-19645,Corporate,89031,TEC-AC-10001013,58.58,2,0,19.3314
CA-2022-118899,2022-03-22,2022-03-22,Same Day,MC-17275,Consumer,98103,FUR-CH-10004754,167.888,7,0.2,14.6902
US-2022-164189,2022-03-24,2022-03-28,Standard Class,DR-12880,Corporate,97030,TEC-PH-10003691,403.168,4,0.2,25.198
CA-2022-113803,2022-03-24,2022-03-26,First Class,VG-21805,Corporate,47374,OFF-PA-10001994,22.48,1,0,10.3408
CA-2022-130911,2022-03-24,2022-03-26,Second Class,DC-12850,Consumer,44105,FUR-BO-10004357,301.47,3,0.5,-241.176
CA-2022-130911,2022-03-24,2022-03-26,Second Class,DC-12850,Consumer,44105,OFF-AR-10000475,18.656,2,0.2,1.6324
CA-2022-134887,2022-03-25,2022-03-25,Same Day,TB-21280,Consumer,73071,TEC-AC-10003832,1287.45,5,0,244.6155
CA-2022-120082,2022-03-25,2022-03-27,Second Class,DK-12835,Corporate,10024,OFF-AR-10001955,59.52,3,0,17.856
CA-2022-123666,2022-03-26,2022-03-30,Standard Class,SP-20545,Corporate,10011,OFF-ST-10001522,459.95,5,0,18.398
US-2022-162677,2022-03-26,2022-03-27,First Class,DB-13210,Consumer,28540,OFF-ST-10001291,67.64,5,0.2,5.9185
US-2022-162677,2022-03-26,2022-03-27,First Class,DB-13210,Consumer,28540,TEC-AC-10001314,119.976,3,0.2,-17.9964
CA-2022-161361,2022-03-26,2022-03-28,Second Class,MV-17485,Consumer,83201,OFF-PA-10001838,17.64,3,0,8.6436
CA-2022-161361,2022-03-26,2022-03-28,Second Class,MV-17485,Consumer,83201,OFF-BI-10002215,17.04,3,0.2,5.538
CA-2022-119074,2022-03-27,2022-03-31,Standard Class,DS-13180,Corporate,31907,FUR-FU-10004053,20.24,1,0,8.7032
CA-2022-119074,2022-03-27,2022-03-31,Standard Class,DS-13180,Corporate,31907,FUR-FU-10003731,39.92,4,0,11.1776
CA-2022-119074,2022-03-27,2022-03-31,Standard Class,DS-13180,Corporate,31907,OFF-BI-10000962,32.54,2,0,15.9446
CA-2022-162901,2022-03-28,2022-03-31,First Class,AS-10045,Corporate,22204,OFF-ST-10000649,31.4,2,0,7.85
CA-2022-131380,2022-03-28,2022-03-31,Second Class,CC-12220,Consumer,90032,OFF-ST-10002485,87.92,4,0,0.8792
CA-2022-131380,2022-03-28,2022-03-31,Second Class,CC-12220,Consumer,90032,OFF-PA-10001243,5.98,1,0,2.9302
CA-2022-152555,2022-03-29,2022-04-02,Second Class,ME-17320,Home Office,60653,OFF-PA-10001295,45.528,3,0.2,15.9348
CA-2022-152555,2022-03-29,2022-04-02,Second Class,ME-17320,Home Office,60653,FUR-CH-10002965,844.116,6,0.3,-36.1764
CA-2022-152555,2022-03-29,2022-04-02,Second Class,ME-17320,Home Office,60653,TEC-PH-10001254,812.736,8,0.2,60.9552
CA-2022-167556,2022-03-29,2022-04-02,Standard Class,JM-15250,Consumer,10009,OFF-PA-10000466,13.48,2,0,6.74
CA-2022-167556,2022-03-29,2022-04-02,Standard Class,JM-15250,Consumer,10009,OFF-BI-10003708,29.8,5,0.2,9.3125
CA-2022-167556,2022-03-29,2022-04-02,Standard Class,JM-15250,Consumer,10009,FUR-FU-10004848,414,8,0,124.2
CA-2022-167556,2022-03-29,2022-04-02,Standard Class,JM-15250,Consumer,10009,OFF-BI-10000320,41.328,7,0.2,14.9814
CA-2022-127236,2022-03-29,2022-04-02,Standard Class,TB-21595,Consumer,45503,FUR-BO-10004015,299.975,5,0.5,-167.986
CA-2022-127236,2022-03-29,2022-04-02,Standard Class,TB-21595,Consumer,45503,TEC-PH-10000141,158.376,4,0.4,-36.9544
CA-2022-128258,2022-03-30,2022-04-01,First Class,CP-12085,Corporate,6360,OFF-PA-10004156,11.34,1,0,5.5566
US-2022-151827,2022-03-31,2022-04-02,Second Class,CS-11950,Consumer,19134,TEC-PH-10002789,280.782,3,0.4,-60.8361
US-2022-151827,2022-03-31,2022-04-02,Second Class,CS-11950,Consumer,19134,TEC-AC-10003289,31.984,2,0.2,1.1994
CA-2022-124100,2022-03-31,2022-04-06,Standard Class,EH-13990,Consumer,10009,FUR-CH-10003817,327.996,6,0.1,54.666
CA-2022-166674,2022-04-01,2022-04-03,Second Class,RB-19360,Consumer,13021,OFF-AR-10000588,59.52,3,0,15.4752
CA-2022-166674,2022-04-01,2022-04-03,Second Class,RB-19360,Consumer,13021,OFF-ST-10001469,161.94,3,0,9.7164
CA-2022-166674,2022-04-01,2022-04-03,Second Class,RB-19360,Consumer,13021,OFF-AR-10001953,263.88,6,0,71.2476
CA-2022-166674,2022-04-01,2022-04-03,Second Class,RB-19360,Consumer,13021,OFF-AR-10003156,30.48,3,0,7.9248
CA-2022-166674,2022-04-01,2022-04-03,Second Class,RB-19360,Consumer,13021,OFF-AR-10004974,9.84,3,0,2.8536
CA-2022-166674,2022-04-01,2022-04-03,Second Class,RB-19360,Consumer,13021,TEC-PH-10002365,35.12,4,0,9.1312
CA-2022-103947,2022-04-01,2022-04-08,Standard Class,BB-10990,Corporate,85635,OFF-FA-10003112,31.56,5,0.2,9.8625
CA-2022-103947,2022-04-01,2022-04-08,Standard Class,BB-10990,Corporate,85635,OFF-AP-10002350,30.144,2,0.2,3.0144
CA-2022-149902,2022-04-01,2022-04-06,Standard Class,DW-13540,Consumer,10024,OFF-AR-10002956,88.04,4,0,22.8904
CA-2022-161473,2022-04-01,2022-04-05,Standard Class,TB-21175,Corporate,10035,OFF-LA-10001297,20.7,2,0,9.936
CA-2022-161473,2022-04-01,2022-04-05,Standard Class,TB-21175,Corporate,10035,OFF-SU-10001574,10.95,3,0,3.285
CA-2022-161473,2022-04-01,2022-04-05,Standard Class,TB-21175,Corporate,10035,OFF-BI-10003305,14.352,3,0.2,4.6644
CA-2022-111213,2022-04-01,2022-04-05,Standard Class,FP-14320,Consumer,10009,FUR-CH-10000454,1317.492,6,0.1,292.776
CA-2022-111213,2022-04-01,2022-04-05,Standard Class,FP-14320,Consumer,10009,OFF-SU-10000946,63.84,8,0,18.5136
CA-2022-111213,2022-04-01,2022-04-05,Standard Class,FP-14320,Consumer,10009,OFF-BI-10004140,3.592,1,0.2,1.1225
CA-2022-127985,2022-04-01,2022-04-05,Second Class,DB-12910,Home Office,31907,FUR-FU-10003274,7.04,4,0,3.0976
US-2022-160206,2022-04-01,2022-04-07,Standard Class,MY-18295,Corporate,53209,TEC-PH-10000148,12.99,1,0,0.2598
CA-2022-123540,2022-04-02,2022-04-06,Second Class,DJ-13420,Corporate,53209,FUR-CH-10000847,1454.9,5,0,378.274
CA-2022-120796,2022-04-03,2022-04-07,Standard Class,CS-11950,Consumer,19140,OFF-BI-10004330,99.846,9,0.7,-83.205
CA-2022-167682,2022-04-03,2022-04-09,Standard Class,ZD-21925,Consumer,47374,FUR-FU-10003799,71.12,4,0,22.0472
CA-2022-167682,2022-04-03,2022-04-09,Standard Class,ZD-21925,Consumer,47374,TEC-PH-10000673,259.96,4,0,124.7808
CA-2022-162222,2022-04-03,2022-04-03,Same Day,SR-20740,Home Office,75081,OFF-PA-10003893,10.272,3,0.2,3.21
CA-2022-159142,2022-04-04,2022-04-05,First Class,ME-17320,Home Office,22153,TEC-PH-10001448,149.97,3,0,5.9988
CA-2022-159142,2022-04-04,2022-04-05,First Class,ME-17320,Home Office,22153,OFF-PA-10001776,27.81,3,0,13.0707
CA-2022-167115,2022-04-04,2022-04-09,Standard Class,EH-14185,Consumer,10035,OFF-BI-10004600,588.784,2,0.2,183.995
CA-2022-123050,2022-04-04,2022-04-08,Second Class,BC-11125,Home Office,12180,FUR-FU-10000723,82.64,2,0,7.4376
CA-2022-123050,2022-04-04,2022-04-08,Second Class,BC-11125,Home Office,12180,OFF-ST-10003455,31.02,2,0,8.0652
CA-2022-123050,2022-04-04,2022-04-08,Second Class,BC-11125,Home Office,12180,TEC-AC-10001109,89.97,3,0,37.7874
CA-2022-159695,2022-04-05,2022-04-10,Second Class,GM-14455,Home Office,77095,OFF-ST-10003442,158.368,7,0.2,13.8572
CA-2022-161907,2022-04-05,2022-04-09,Standard Class,JH-16180,Consumer,19140,TEC-PH-10000141,118.782,3,0.4,-27.7158
CA-2022-161907,2022-04-05,2022-04-09,Standard Class,JH-16180,Consumer,19140,OFF-SU-10000646,769.184,4,0.2,-163.4516
US-2022-150140,2022-04-06,2022-04-10,Standard Class,VM-21685,Home Office,42420,TEC-PH-10002555,1294.75,5,0,336.635
CA-2022-110499,2022-04-07,2022-04-09,First Class,YC-21895,Corporate,94110,TEC-CO-10002095,1199.976,3,0.2,374.9925
CA-2022-120530,2022-04-07,2022-04-12,Standard Class,Dl-13600,Corporate,10035,FUR-CH-10000454,658.746,3,0.1,146.388
CA-2022-132899,2022-04-07,2022-04-11,Standard Class,SF-20200,Consumer,10009,OFF-AR-10002833,3.64,2,0,0.9828
CA-2022-154998,2022-04-07,2022-04-09,First Class,ES-14080,Corporate,8701,OFF-PA-10004243,37.94,2,0,18.2112
CA-2022-114405,2022-04-07,2022-04-12,Standard Class,AS-10240,Consumer,19120,OFF-AP-10003278,33.528,3,0.2,2.5146
CA-2022-114405,2022-04-07,2022-04-12,Standard Class,AS-10240,Consumer,19120,OFF-ST-10001627,36.744,3,0.2,3.6744
CA-2022-138520,2022-04-08,2022-04-13,Standard Class,JL-15505,Consumer,10035,FUR-BO-10002268,388.704,6,0.2,-4.8588
CA-2022-138520,2022-04-08,2022-04-13,Standard Class,JL-15505,Consumer,10035,OFF-EN-10001137,8.26,2,0,3.7996
CA-2022-138520,2022-04-08,2022-04-13,Standard Class,JL-15505,Consumer,10035,OFF-AR-10002399,17.04,4,0,6.9864
CA-2022-138520,2022-04-08,2022-04-13,Standard Class,JL-15505,Consumer,10035,OFF-PA-10002713,34.4,5,0,15.824
